mode,rep,client,server,stream_idx,gbps
st-inbound,3,srv01,st07,2,12.131085807542359
st-inbound,3,srv01,st07,3,13.185554423709739
st-inbound,3,srv01,st07,4,10.491331404099178
st-inbound,3,srv01,st07,5,11.7432021375886
st-inbound,3,srv01,st07,6,12.08014276190527
st-inbound,3,srv01,st07,7,11.929485039546455
st-inbound,3,srv01,st07,8,13.80587120068693
st-inbound,3,srv02,st07,1,12.453829075643815
st-inbound,3,srv02,st07,2,13.686180854052116
st-inbound,3,srv02,st07,3,12.144474106480866
st-inbound,3,srv02,st07,4,14.03898165850242
st-inbound,3,srv02,st07,5,13.656078098105832
st-inbound,3,srv02,st07,6,12.718567304063154
st-inbound,3,srv02,st07,7,13.24377082979654
st-inbound,3,srv02,st07,8,12.876137099883591
st-inbound,3,srv03,st07,1,11.182563231415157
st-inbound,3,srv03,st07,2,12.553306496984288
st-inbound,3,srv03,st07,3,11.93735894302261
st-inbound,3,srv03,st07,4,12.102202901108681
st-inbound,3,srv03,st07,5,13.878742796071771
st-inbound,3,srv03,st07,6,13.615333248417144
st-inbound,3,srv03,st07,7,13.217575656470267
st-inbound,3,srv03,st07,8,13.655965339861629
st-inbound,3,srv01,st08,1,14.28247111841087
st-inbound,3,srv01,st08,2,13.198737985466085
st-inbound,3,srv01,st08,3,15.108214162662287
st-inbound,3,srv01,st08,4,12.248783963711663
st-inbound,3,srv01,st08,5,13.490194697011122
st-inbound,3,srv01,st08,6,9.86430019256254
st-inbound,3,srv01,st08,7,14.036539499570063
st-inbound,3,srv01,st08,8,9.01567226965615
st-inbound,3,srv02,st08,1,13.024442404536915
st-inbound,3,srv02,st08,2,13.69318076526332
st-inbound,3,srv02,st08,3,16.027980456713887
st-inbound,3,srv02,st08,4,13.492206240924386
st-inbound,3,srv02,st08,5,14.379202935082871
st-inbound,3,srv02,st08,6,14.168092304299018
st-inbound,3,srv02,st08,7,14.224714692025811
st-inbound,3,srv02,st08,8,14.936688789553479
st-inbound,3,srv03,st08,1,15.169973565232354
st-inbound,3,srv03,st08,2,13.954361047672526
st-inbound,3,srv03,st08,3,14.2746522884261
st-inbound,3,srv03,st08,4,13.121673725680663
st-inbound,3,srv03,st08,5,14.369372164289382
st-inbound,3,srv03,st08,6,13.266200178335529
st-inbound,3,srv03,st08,7,14.356134100457938
st-inbound,3,srv03,st08,8,15.189389392185143
full-mesh,1,srv01,st01,1,10.77086896806251
full-mesh,1,srv01,st01,2,0.7587263510130657
full-mesh,1,srv01,st01,3,0.7363263164533282
full-mesh,1,srv01,st01,4,1.3810951676767256
full-mesh,1,srv01,st01,5,1.3443515962612018
full-mesh,1,srv01,st01,6,1.3677259252829679
full-mesh,1,srv01,st01,7,0.7457066312962688
full-mesh,1,srv01,st01,8,0.7682857962279487
full-mesh,1,srv01,st02,1,0.7693388294589165
full-mesh,1,srv01,st02,2,0.770885467497797
full-mesh,1,srv01,st02,3,0.709535491955531
full-mesh,1,srv01,st02,4,0.7167094457968927
full-mesh,1,srv01,st02,5,1.3977588360193673
full-mesh,1,srv01,st02,6,3.3494762319985
full-mesh,1,srv01,st02,7,3.7043291741394233
full-mesh,1,srv01,st02,8,1.3946742980096223
full-mesh,1,srv01,st03,1,0.70977172735742
full-mesh,1,srv01,st03,2,8.30916354830668
full-mesh,1,srv01,st03,3,1.3833241470924642
full-mesh,1,srv01,st03,4,3.1515428809522135
full-mesh,1,srv01,st03,5,0.7436099104135475
full-mesh,1,srv01,st03,6,1.3609983736364524
full-mesh,1,srv01,st03,7,0.7442652657987534
full-mesh,1,srv01,st03,8,0.7111261284868453
full-mesh,1,srv01,st04,1,0.7366005220519595
full-mesh,1,srv01,st04,2,0.6841809328352556
full-mesh,1,srv01,st04,3,8.213019799804806
full-mesh,1,srv01,st04,4,8.611134302939035
full-mesh,1,srv01,st04,5,0.6360997877002477
full-mesh,1,srv01,st04,6,0.7290158907067188
full-mesh,1,srv01,st04,7,2.895179612463828
full-mesh,1,srv01,st04,8,2.9261123255538646
full-mesh,1,srv01,st05,1,0.7504257168196344
full-mesh,1,srv01,st05,2,3.154426019549118
full-mesh,1,srv01,st05,3,1.3899091345888386
full-mesh,1,srv01,st05,4,1.2455875906778051
full-mesh,1,srv01,st05,5,3.0981531564856937
full-mesh,1,srv01,st05,6,7.35702149387667
full-mesh,1,srv01,st05,7,0.758233139668574
full-mesh,1,srv01,st05,8,3.0688807820660546
full-mesh,1,srv01,st06,1,3.848092871626518
full-mesh,1,srv01,st06,2,7.326617414137467
full-mesh,1,srv01,st06,3,7.195048152977655
full-mesh,1,srv01,st06,4,2.742205914878476
full-mesh,1,srv01,st06,5,4.050056100236914
full-mesh,1,srv01,st06,6,0.772922442137253
full-mesh,1,srv01,st06,7,6.16938987201754
full-mesh,1,srv01,st06,8,6.5751425878278535
full-mesh,1,srv01,st07,1,8.345776260090288
full-mesh,1,srv01,st07,2,1.3519058558057737
full-mesh,1,srv01,st07,3,1.3748038895784465
full-mesh,1,srv01,st07,4,3.8783790459838587
full-mesh,1,srv01,st07,5,1.37626314225543
full-mesh,1,srv01,st07,6,3.0655840429438075
full-mesh,1,srv01,st07,7,0.7400551892103953
full-mesh,1,srv01,st07,8,3.5181708238083655
full-mesh,1,srv01,st08,1,3.0640566250131203
full-mesh,1,srv01,st08,2,1.3533377327603344
full-mesh,1,srv01,st08,3,1.4018119679535366
full-mesh,1,srv01,st08,4,3.3587904606267673
full-mesh,1,srv01,st08,5,0.7358209772662206
full-mesh,1,srv01,st08,6,0.7166147818710593
full-mesh,1,srv01,st08,7,0.768619182186939
full-mesh,1,srv01,st08,8,0.7611001052362855
full-mesh,1,srv02,st01,1,2.051017849947059
full-mesh,1,srv02,st01,2,6.0222050046758095
full-mesh,1,srv02,st01,3,2.0319382280318976
full-mesh,1,srv02,st01,4,2.15254136138342
full-mesh,1,srv02,st01,5,4.9234162632213945
full-mesh,1,srv02,st01,6,2.80265533916586
full-mesh,1,srv02,st01,7,1.1806253336442207
full-mesh,1,srv02,st01,8,2.495686198850039
full-mesh,1,srv02,st02,1,2.127149062023282
full-mesh,1,srv02,st02,2,3.8603070338043515
full-mesh,1,srv02,st02,3,3.914657863969282
full-mesh,1,srv02,st02,4,1.236376529345102
full-mesh,1,srv02,st02,5,1.3776581045093594
full-mesh,1,srv02,st02,6,1.2420475404025038
full-mesh,1,srv02,st02,7,5.98029524288227
full-mesh,1,srv02,st02,8,1.2916623335980788
full-mesh,1,srv02,st03,1,1.2765681101473207
full-mesh,1,srv02,st03,2,2.1212201980176273
full-mesh,1,srv02,st03,3,2.4814669698527783
full-mesh,1,srv02,st03,4,6.012890206283105
full-mesh,1,srv02,st03,5,1.220845748519942
full-mesh,1,srv02,st03,6,5.191913787039015
full-mesh,1,srv02,st03,7,3.765331327759055
full-mesh,1,srv02,st03,8,2.69690288422051
full-mesh,1,srv02,st04,1,1.292648475815725
full-mesh,1,srv02,st04,2,1.226794033345247
full-mesh,1,srv02,st04,3,1.2699513466022883
full-mesh,1,srv02,st04,4,2.0612401171957777
full-mesh,1,srv02,st04,5,1.2899877343930142
full-mesh,1,srv02,st04,6,1.270750879739162
full-mesh,1,srv02,st04,7,3.914597249770856
full-mesh,1,srv02,st04,8,6.953666393363183
full-mesh,1,srv02,st05,1,1.9944871929797339
full-mesh,1,srv02,st05,2,1.2671259706974256
full-mesh,1,srv02,st05,3,1.18404491086561
full-mesh,1,srv02,st05,4,7.52985455344656
full-mesh,1,srv02,st05,5,1.27920190934778
full-mesh,1,srv02,st05,6,2.135916357252752
full-mesh,1,srv02,st05,7,1.9632400463707127
full-mesh,1,srv02,st05,8,1.2244451296426817
full-mesh,1,srv02,st06,1,1.2141742004161726
full-mesh,1,srv02,st06,2,1.2876655885711192
full-mesh,1,srv02,st06,3,1.2166077479580732
full-mesh,1,srv02,st06,4,2.141998060718003
full-mesh,1,srv02,st06,5,1.2931880375710512
full-mesh,1,srv02,st06,6,3.385034047600591
full-mesh,1,srv02,st06,7,4.537015161375918
full-mesh,1,srv02,st06,8,2.0440925546741173
full-mesh,1,srv02,st07,1,2.082769499515754
full-mesh,1,srv02,st07,2,1.2292181299186056
full-mesh,1,srv02,st07,3,2.5791045266463657
full-mesh,1,srv02,st07,4,1.2861990320412382
full-mesh,1,srv02,st07,5,7.384011889236238
full-mesh,1,srv02,st07,6,2.0574640720434116
full-mesh,1,srv02,st07,7,1.1869608622196253
full-mesh,1,srv02,st07,8,2.0453181659016453
full-mesh,1,srv02,st08,1,1.9263162523710295
full-mesh,1,srv02,st08,2,4.963299839235698
full-mesh,1,srv02,st08,3,1.2091801113594394
full-mesh,1,srv02,st08,4,1.9891209874892608
full-mesh,1,srv02,st08,5,1.9638767607405208
full-mesh,1,srv02,st08,6,1.4885880014659527
full-mesh,1,srv02,st08,7,2.14897050705592
full-mesh,1,srv02,st08,8,1.29171099458611
full-mesh,1,srv03,st01,1,2.7853318057901
full-mesh,1,srv03,st01,2,0.866466311838418
full-mesh,1,srv03,st01,3,2.870012372833526
full-mesh,1,srv03,st01,4,0.57618349505314
full-mesh,1,srv03,st01,5,5.657284028575503
full-mesh,1,srv03,st01,6,2.290158891384943
full-mesh,1,srv03,st01,7,7.121215387529207
full-mesh,1,srv03,st01,8,1.253038212158422
full-mesh,1,srv03,st02,1,1.153484866188232
full-mesh,1,srv03,st02,2,1.276835666627195
full-mesh,1,srv03,st02,3,2.306222628389106
full-mesh,1,srv03,st02,4,6.1924828094558855
full-mesh,1,srv03,st02,5,2.84629143066522
full-mesh,1,srv03,st02,6,1.25572451769789
full-mesh,1,srv03,st02,7,1.1547475156171576
full-mesh,1,srv03,st02,8,0.8290844506251319
full-mesh,1,srv03,st03,1,1.6204473110949882
full-mesh,1,srv03,st03,2,2.481570175511476
full-mesh,1,srv03,st03,3,0.7848920149447106
full-mesh,1,srv03,st03,4,2.55900250845441
full-mesh,1,srv03,st03,5,1.2587352508148162
full-mesh,1,srv03,st03,6,6.0620302408351066
full-mesh,1,srv03,st03,7,4.845954206792553
full-mesh,1,srv03,st03,8,0.7783166235843815
full-mesh,1,srv03,st04,1,0.845734729718411
full-mesh,1,srv03,st04,2,5.789167689183896
full-mesh,1,srv03,st04,3,0.8613147665321146
full-mesh,1,srv03,st04,4,6.665948897196804
full-mesh,1,srv03,st04,5,9.122535352396216
full-mesh,1,srv03,st04,6,0.7929740666330818
full-mesh,1,srv03,st04,7,1.1994356439893548
full-mesh,1,srv03,st04,8,8.213073640915416
full-mesh,1,srv03,st05,1,0.8416328284054072
full-mesh,1,srv03,st05,2,1.5211876805480422
full-mesh,1,srv03,st05,3,8.934408086335646
full-mesh,1,srv03,st05,4,5.785253585690214
full-mesh,1,srv03,st05,5,1.5871207408974368
full-mesh,1,srv03,st05,6,4.475942106960732
full-mesh,1,srv03,st05,7,1.2516184125368
full-mesh,1,srv03,st05,8,0.797544927538285
full-mesh,1,srv03,st06,1,1.162248383239928
full-mesh,1,srv03,st06,2,1.951491143898438
full-mesh,1,srv03,st06,3,0.8047091138525154
full-mesh,1,srv03,st06,4,10.411079533965635
full-mesh,1,srv03,st06,5,0.808837843730576
full-mesh,1,srv03,st06,6,0.797661874388693
full-mesh,1,srv03,st06,7,7.88320896103726
full-mesh,1,srv03,st06,8,0.7745540941505307
full-mesh,1,srv03,st07,1,1.874963382296409
full-mesh,1,srv03,st07,2,2.7350129960254375
full-mesh,1,srv03,st07,3,1.0785790753524744
full-mesh,1,srv03,st07,4,0.802763070868326
full-mesh,1,srv03,st07,5,0.7729882241938533
full-mesh,1,srv03,st07,6,7.30150018523537
full-mesh,1,srv03,st07,7,9.010877846480783
full-mesh,1,srv03,st07,8,0.8477945227647006
full-mesh,1,srv03,st08,1,4.869143222711806
full-mesh,1,srv03,st08,2,0.7492199460580325
full-mesh,1,srv03,st08,3,1.0634541963690345
full-mesh,1,srv03,st08,4,1.7061963409681538
full-mesh,1,srv03,st08,5,1.657184483565253
full-mesh,1,srv03,st08,6,7.542050173092992
full-mesh,1,srv03,st08,7,5.925069568278095
full-mesh,1,srv03,st08,8,1.065826583476342
full-mesh,2,srv01,st01,1,1.8271504047956821
full-mesh,2,srv01,st01,2,1.8917332593785667
full-mesh,2,srv01,st01,3,2.628009258567909
full-mesh,2,srv01,st01,4,1.195604185555354
full-mesh,2,srv01,st01,5,1.535470256317266
full-mesh,2,srv01,st01,6,1.322851894913121
full-mesh,2,srv01,st01,7,4.95809503898625
full-mesh,2,srv01,st01,8,1.2471804674083475
full-mesh,2,srv01,st02,1,6.00579299749955
full-mesh,2,srv01,st02,2,5.102769675320142
full-mesh,2,srv01,st02,3,2.7288879221397138
full-mesh,2,srv01,st02,4,5.950323693196958
full-mesh,2,srv01,st02,5,2.6083942277980965
full-mesh,2,srv01,st02,6,5.080360880284857
full-mesh,2,srv01,st02,7,4.003087222291
full-mesh,2,srv01,st02,8,1.4365702221032006
full-mesh,2,srv01,st03,1,0.6716672215387662
full-mesh,2,srv01,st03,2,0.6902967311634509
full-mesh,2,srv01,st03,3,2.6832304658749
full-mesh,2,srv01,st03,4,1.4568503715645311
full-mesh,2,srv01,st03,5,1.55044355992757
full-mesh,2,srv01,st03,6,4.830172224570902
full-mesh,2,srv01,st03,7,1.465020442624137
full-mesh,2,srv01,st03,8,1.2772486169558201
full-mesh,2,srv01,st04,1,0.622962774741092
full-mesh,2,srv01,st04,2,3.509081280398816
full-mesh,2,srv01,st04,3,3.536728320020672
full-mesh,2,srv01,st04,4,0.6033241143270204
full-mesh,2,srv01,st04,5,3.438185497853957
full-mesh,2,srv01,st04,6,0.6292453984731129
full-mesh,2,srv01,st04,7,0.8748619081857424
full-mesh,2,srv01,st04,8,2.531442987879232
full-mesh,2,srv01,st05,1,4.328969389219278
full-mesh,2,srv01,st05,2,4.56697906124117
full-mesh,2,srv01,st05,3,0.5990371008057257
full-mesh,2,srv01,st05,4,2.6392566909404
full-mesh,2,srv01,st05,5,0.5925054551631109
full-mesh,2,srv01,st05,6,0.6254389299818603
full-mesh,2,srv01,st05,7,4.81428158294991
full-mesh,2,srv01,st05,8,1.4487539554818931
full-mesh,2,srv01,st06,1,4.727417866874694
full-mesh,2,srv01,st06,2,1.3162947526587878
full-mesh,2,srv01,st06,3,1.4424939697650219
full-mesh,2,srv01,st06,4,2.6011849710416675
full-mesh,2,srv01,st06,5,0.6313674524501257
full-mesh,2,srv01,st06,6,4.573973424984853
full-mesh,2,srv01,st06,7,11.025141089951168
full-mesh,2,srv01,st06,8,2.4738716531785667
full-mesh,2,srv01,st07,1,0.6160749133939256
full-mesh,2,srv01,st07,2,1.1326673377588485
full-mesh,2,srv01,st07,3,1.39631559425666
full-mesh,2,srv01,st07,4,1.406176462844208
full-mesh,2,srv01,st07,5,11.955811648127634
full-mesh,2,srv01,st07,6,1.3593318757836472
full-mesh,2,srv01,st07,7,0.6040644890487026
full-mesh,2,srv01,st07,8,0.6248959562287766
full-mesh,2,srv01,st08,1,1.4136511449481686
full-mesh,2,srv01,st08,2,0.6322526030261353
full-mesh,2,srv01,st08,3,2.3428455922213
full-mesh,2,srv01,st08,4,2.795792769103145
full-mesh,2,srv01,st08,5,2.7580661035389156
full-mesh,2,srv01,st08,6,4.73171465810254
full-mesh,2,srv01,st08,7,6.131030980848481
full-mesh,2,srv01,st08,8,1.8265342195458234
full-mesh,2,srv02,st01,1,0.9137045217514347
full-mesh,2,srv02,st01,2,8.355079505249561
full-mesh,2,srv02,st01,3,0.9591378743150816
full-mesh,2,srv02,st01,4,2.749812267528967
full-mesh,2,srv02,st01,5,4.358220231062093
full-mesh,2,srv02,st01,6,6.831578914898654
full-mesh,2,srv02,st01,7,1.0036056752952525
full-mesh,2,srv02,st01,8,0.912717125109509
full-mesh,2,srv02,st02,1,2.864291616008425
full-mesh,2,srv02,st02,2,7.200727499034404
full-mesh,2,srv02,st02,3,1.6971929424711063
full-mesh,2,srv02,st02,4,6.192180882033863
full-mesh,2,srv02,st02,5,2.867052842234141
full-mesh,2,srv02,st02,6,1.7061494515893316
full-mesh,2,srv02,st02,7,2.878578340309203
full-mesh,2,srv02,st02,8,0.8945149643246004
full-mesh,2,srv02,st03,1,0.8591045511635906
full-mesh,2,srv02,st03,2,0.853818022789151
full-mesh,2,srv02,st03,3,7.5349893798182945
full-mesh,2,srv02,st03,4,2.766759237659432
full-mesh,2,srv02,st03,5,0.9793271968490918
full-mesh,2,srv02,st03,6,1.6347343823916076
full-mesh,2,srv02,st03,7,0.874811220176905
full-mesh,2,srv02,st03,8,2.7539317605459157
full-mesh,2,srv02,st04,1,8.698111488231344
full-mesh,2,srv02,st04,2,0.8887464909315673
full-mesh,2,srv02,st04,3,2.8004602030469323
full-mesh,2,srv02,st04,4,1.69857096528567
full-mesh,2,srv02,st04,5,1.6617226322578615
full-mesh,2,srv02,st04,6,0.8877809370307913
full-mesh,2,srv02,st04,7,1.6907242014585486
full-mesh,2,srv02,st04,8,1.6431368119234653
full-mesh,2,srv02,st05,1,0.978444358911821
full-mesh,2,srv02,st05,2,0.82537537871769
full-mesh,2,srv02,st05,3,3.0871874664773618
full-mesh,2,srv02,st05,4,7.113214031256874
full-mesh,2,srv02,st05,5,0.8432884033729188
full-mesh,2,srv02,st05,6,0.888949140122137
full-mesh,2,srv02,st05,7,2.783504901175987
full-mesh,2,srv02,st05,8,1.6868651627524824
full-mesh,2,srv02,st06,1,1.6774344762049254
full-mesh,2,srv02,st06,2,7.544042451301163
full-mesh,2,srv02,st06,3,2.9380399852878862
full-mesh,2,srv02,st06,4,0.9020153333549941
full-mesh,2,srv02,st06,5,0.8679458588395855
full-mesh,2,srv02,st06,6,6.678796635453438
full-mesh,2,srv02,st06,7,0.9643522482544364
full-mesh,2,srv02,st06,8,6.63476583727874
full-mesh,2,srv02,st07,1,0.9362095193235265
full-mesh,2,srv02,st07,2,2.596276073278837
full-mesh,2,srv02,st07,3,7.604913771579188
full-mesh,2,srv02,st07,4,2.7615478573072965
full-mesh,2,srv02,st07,5,0.958273136468068
full-mesh,2,srv02,st07,6,1.677315496625934
full-mesh,2,srv02,st07,7,1.7118745484305529
full-mesh,2,srv02,st07,8,0.855849893553318
full-mesh,2,srv02,st08,1,1.636022026081869
full-mesh,2,srv02,st08,2,2.696465411619884
full-mesh,2,srv02,st08,3,9.121414797181066
full-mesh,2,srv02,st08,4,1.7013475650819654
full-mesh,2,srv02,st08,5,0.8475805186557454
full-mesh,2,srv02,st08,6,3.0330981550627296
full-mesh,2,srv02,st08,7,0.9287218984249931
full-mesh,2,srv02,st08,8,0.9918804050987086
full-mesh,2,srv03,st01,1,5.324298403107735
full-mesh,2,srv03,st01,2,6.600220760917755
full-mesh,2,srv03,st01,3,0.49497865587599776
full-mesh,2,srv03,st01,4,3.6149218386996598
full-mesh,2,srv03,st01,5,4.051561056199834
full-mesh,2,srv03,st01,6,8.162191176043878
full-mesh,2,srv03,st01,7,0.6702023146418771
full-mesh,2,srv03,st01,8,0.48693093285583244
full-mesh,2,srv03,st02,1,0.6593842132640183
full-mesh,2,srv03,st02,2,2.6928969554021087
full-mesh,2,srv03,st02,3,5.2770572501469575
full-mesh,2,srv03,st02,4,6.418722282412592
full-mesh,2,srv03,st02,5,0.2961422505894547
full-mesh,2,srv03,st02,6,5.596215602003788
full-mesh,2,srv03,st02,7,0.3820987381244482
full-mesh,2,srv03,st02,8,0.488926128422208
full-mesh,2,srv03,st03,1,7.356154513162765
full-mesh,2,srv03,st03,2,4.449968856215524
full-mesh,2,srv03,st03,3,2.840007791287754
full-mesh,2,srv03,st03,4,0.4894112468108728
full-mesh,2,srv03,st03,5,0.4842645163859125
full-mesh,2,srv03,st03,6,5.308428636359144
full-mesh,2,srv03,st03,7,0.9635221116623135
full-mesh,2,srv03,st03,8,4.5599682041860055
full-mesh,2,srv03,st04,1,5.563231643022724
full-mesh,2,srv03,st04,2,3.254984645883944
full-mesh,2,srv03,st04,3,7.041135712544846
full-mesh,2,srv03,st04,4,1.1843592129783767
full-mesh,2,srv03,st04,5,3.1152332122013706
full-mesh,2,srv03,st04,6,7.047514463074014
full-mesh,2,srv03,st04,7,3.7763950735570404
full-mesh,2,srv03,st04,8,1.8790663117059416
full-mesh,2,srv03,st05,1,1.8577101245529395
full-mesh,2,srv03,st05,2,5.416038390934312
full-mesh,2,srv03,st05,3,7.353867349039427
full-mesh,2,srv03,st05,4,0.3798501268782406
full-mesh,2,srv03,st05,5,0.658409216725528
full-mesh,2,srv03,st05,6,0.4809795106841185
full-mesh,2,srv03,st05,7,0.6661248814683103
full-mesh,2,srv03,st05,8,0.48113242589702754
full-mesh,2,srv03,st06,1,0.6703726386635384
full-mesh,2,srv03,st06,2,0.688639601666284
full-mesh,2,srv03,st06,3,6.393786574290308
full-mesh,2,srv03,st06,4,0.8762899391376823
full-mesh,2,srv03,st06,5,0.47659690484441225
full-mesh,2,srv03,st06,6,7.831244956862247
full-mesh,2,srv03,st06,7,0.8706189231181742
full-mesh,2,srv03,st06,8,0.384449448089831
full-mesh,2,srv03,st07,1,8.368048228720223
full-mesh,2,srv03,st07,2,2.7386423860855267
full-mesh,2,srv03,st07,3,1.8533840881243
full-mesh,2,srv03,st07,4,1.8735122336704548
full-mesh,2,srv03,st07,5,4.368205165726226
full-mesh,2,srv03,st07,6,5.980816088471098
full-mesh,2,srv03,st07,7,0.8707050414354524
full-mesh,2,srv03,st07,8,1.0982880892972253
full-mesh,2,srv03,st08,1,5.946846796356178
full-mesh,2,srv03,st08,2,0.6635743993824077
full-mesh,2,srv03,st08,3,4.75903455324051
full-mesh,2,srv03,st08,4,7.617854377129349
full-mesh,2,srv03,st08,5,0.3734282605181203
full-mesh,2,srv03,st08,6,4.029977390278853
full-mesh,2,srv03,st08,7,0.6648326750636742
full-mesh,2,srv03,st08,8,0.6688259527465827
full-mesh,3,srv01,st01,1,0.20868611291930828
full-mesh,3,srv01,st01,2,1.3172412498842199
full-mesh,3,srv01,st01,3,0.2155061489764011
full-mesh,3,srv01,st01,4,1.6025511887928263
full-mesh,3,srv01,st01,5,2.020137496480769
full-mesh,3,srv01,st01,6,0.22420049346942791
full-mesh,3,srv01,st01,7,0.22531022387205543
full-mesh,3,srv01,st01,8,1.0760452789887247
full-mesh,3,srv01,st02,1,1.697817668336084
full-mesh,3,srv01,st02,2,7.008253557412033
full-mesh,3,srv01,st02,3,1.1205044367208834
full-mesh,3,srv01,st02,4,0.20452681523560515
full-mesh,3,srv01,st02,5,1.9837218031320332
full-mesh,3,srv01,st02,6,9.420956079736136
full-mesh,3,srv01,st02,7,11.209841548400568
full-mesh,3,srv01,st02,8,1.4526808356349254
full-mesh,3,srv01,st03,1,1.4374975601975655
full-mesh,3,srv01,st03,2,0.23044507707038375
full-mesh,3,srv01,st03,3,0.20489055520509464
full-mesh,3,srv01,st03,4,0.21810253573520821
full-mesh,3,srv01,st03,5,0.20534930452905695
full-mesh,3,srv01,st03,6,1.1197896236271956
full-mesh,3,srv01,st03,7,0.21181985451751534
full-mesh,3,srv01,st03,8,1.8463131125068437
full-mesh,3,srv01,st04,1,0.22913198748570282
full-mesh,3,srv01,st04,2,0.20631709114381436
full-mesh,3,srv01,st04,3,1.1218794930032174
full-mesh,3,srv01,st04,4,5.809785828788025
full-mesh,3,srv01,st04,5,1.0849046811032936
full-mesh,3,srv01,st04,6,5.0527830244084795
full-mesh,3,srv01,st04,7,0.2139672028815866
full-mesh,3,srv01,st04,8,1.1144871520207442
full-mesh,3,srv01,st05,1,0.204147687210392
full-mesh,3,srv01,st05,2,9.04198706380043
full-mesh,3,srv01,st05,3,1.149030878958392
full-mesh,3,srv01,st05,4,1.0916916192967652
full-mesh,3,srv01,st05,5,1.163798228673136
full-mesh,3,srv01,st05,6,0.22714630522767365
full-mesh,3,srv01,st05,7,0.22570015352483924
full-mesh,3,srv01,st05,8,4.283536296102483
full-mesh,3,srv01,st06,1,8.643349921685957
full-mesh,3,srv01,st06,2,9.23347253718596
full-mesh,3,srv01,st06,3,1.8110433595695679
full-mesh,3,srv01,st06,4,6.7599950243275355
full-mesh,3,srv01,st06,5,1.0725840072556445
full-mesh,3,srv01,st06,6,10.571788666451981
full-mesh,3,srv01,st06,7,0.22727606765610567
full-mesh,3,srv01,st06,8,1.3073791466617726
full-mesh,3,srv01,st07,1,1.5908606454578689
full-mesh,3,srv01,st07,2,1.068315688223612
full-mesh,3,srv01,st07,3,0.21469859821281087
full-mesh,3,srv01,st07,4,1.0657161142235587
full-mesh,3,srv01,st07,5,0.20455807509663632
full-mesh,3,srv01,st07,6,0.21951764043475855
full-mesh,3,srv01,st07,7,1.0072235147063915
full-mesh,3,srv01,st07,8,3.012486838996297
full-mesh,3,srv01,st08,1,4.442369133168241
full-mesh,3,srv01,st08,2,4.816052319167929
full-mesh,3,srv01,st08,3,2.151612123536547
full-mesh,3,srv01,st08,4,3.799396377984912
full-mesh,3,srv01,st08,5,1.3111460787852993
full-mesh,3,srv01,st08,6,4.650614607007704
full-mesh,3,srv01,st08,7,11.0872452271665
full-mesh,3,srv01,st08,8,8.54311502677507
full-mesh,3,srv02,st01,1,1.15744943688522
full-mesh,3,srv02,st01,2,0.935197404761232
full-mesh,3,srv02,st01,3,0.9027181123136261
full-mesh,3,srv02,st01,4,0.9312521799723986
full-mesh,3,srv02,st01,5,10.892359323137276
full-mesh,3,srv02,st01,6,1.128343027645786
full-mesh,3,srv02,st01,7,1.058438712450508
full-mesh,3,srv02,st01,8,0.9350969173081389
full-mesh,3,srv02,st02,1,1.0771950691722967
full-mesh,3,srv02,st02,2,0.8953906578578577
full-mesh,3,srv02,st02,3,6.1313332371006295
full-mesh,3,srv02,st02,4,1.8730503021871872
full-mesh,3,srv02,st02,5,0.9588290903361251
full-mesh,3,srv02,st02,6,1.1363431062859872
full-mesh,3,srv02,st02,7,10.773654616562261
full-mesh,3,srv02,st02,8,11.04265628926797
full-mesh,3,srv02,st03,1,4.86122790319307
full-mesh,3,srv02,st03,2,0.9029696719129467
full-mesh,3,srv02,st03,3,0.9486345725827591
full-mesh,3,srv02,st03,4,4.777867177515687
full-mesh,3,srv02,st03,5,1.10849667701334
full-mesh,3,srv02,st03,6,0.9240457799143985
full-mesh,3,srv02,st03,7,0.9971305922378411
full-mesh,3,srv02,st03,8,0.9560706289298716
full-mesh,3,srv02,st04,1,1.142857199161529
full-mesh,3,srv02,st04,2,2.286627527161256
full-mesh,3,srv02,st04,3,0.9069116978310836
full-mesh,3,srv02,st04,4,6.1138869039382495
full-mesh,3,srv02,st04,5,1.362440655041961
full-mesh,3,srv02,st04,6,0.93586967840323
full-mesh,3,srv02,st04,7,0.9016994360895975
full-mesh,3,srv02,st04,8,1.022485846906972
full-mesh,3,srv02,st05,1,10.614884997686701
full-mesh,3,srv02,st05,2,0.977354616932285
full-mesh,3,srv02,st05,3,1.0904025588958028
full-mesh,3,srv02,st05,4,1.135503772611335
full-mesh,3,srv02,st05,5,0.871917477476997
full-mesh,3,srv02,st05,6,5.337903184886621
full-mesh,3,srv02,st05,7,1.1312527330932478
full-mesh,3,srv02,st05,8,1.038594926207749
full-mesh,3,srv02,st06,1,1.1376211285546847
full-mesh,3,srv02,st06,2,1.0986014718203159
full-mesh,3,srv02,st06,3,1.0872682516244865
full-mesh,3,srv02,st06,4,1.1502082555339384
full-mesh,3,srv02,st06,5,1.091401338095286
full-mesh,3,srv02,st06,6,3.3875405852573355
full-mesh,3,srv02,st06,7,5.11235708556201
full-mesh,3,srv02,st06,8,7.8526895339922875
full-mesh,3,srv02,st07,1,2.9333543019573187
full-mesh,3,srv02,st07,2,1.1000515533487094
full-mesh,3,srv02,st07,3,0.9551314428394388
full-mesh,3,srv02,st07,4,0.9522085741650129
full-mesh,3,srv02,st07,5,1.074160791368669
