epoch,rep,client,server,sent_gbps,recv_gbps,retransmits,duration_s,n_intervals,n_streams,mean_gbps,std_gbps,cv_pct,min_gbps,max_gbps,p10_gbps,p90_gbps,stream_cv_pct,host_cpu_total,host_cpu_user,host_cpu_system,remote_cpu_total,tcp_cc,mode
1775024072,3,srv03,st05,20.75725861030053,20.75718672512915,2,120.001125,120,8,20.756578815961305,2.140595195834761,10.312851721925847,16.249212645407418,24.68048629382428,17.88361829183695,23.23503100657261,109.21534595819229,41.92221699021375,0.876427610389611,41.045789379824136,50.274205804572645,bbr,app-outbound
1775024072,3,srv03,st06,19.69846879427743,19.698360667663255,0,120.001179,120,8,19.69805756941626,4.7791755154974185,24.262166452989234,14.070533671942055,35.645324263336775,15.29211209869109,28.423419294026235,99.67068824721497,37.73579879176403,0.8094387855033383,36.92636083955331,48.6905537451683,bbr,app-outbound
1775024072,3,srv03,st07,17.604732115383708,17.604609655501807,1,120.002281,120,8,17.604329679128316,2.5986942522984338,14.761676812832267,10.259932542056118,27.850042796775575,15.345546700505029,19.79133328321951,88.94312519361219,37.3859826814862,0.7308752845066024,36.6551098968637,42.61953012325827,bbr,app-outbound
1775024072,3,srv03,st08,24.081903887143273,24.08168764158708,2,120.000928,120,8,24.081390242232818,2.314728327396926,9.612104218706873,18.208070666134137,28.1966757858033,20.190566783564428,26.442615760767794,94.83301581562228,44.63362380245294,1.01987988912509,43.613743913327845,56.24549365695146,bbr,app-outbound
1775018135,1,srv01,st01,97.2816730369124,97.2821889887184,0,120.000604,120,8,97.27886139986666,3.7724161524238515,3.877940282336634,82.04564705009656,105.17079266362592,93.0839661060321,101.78384074212131,12.120329764217235,194.33677534769222,3.925433317246932,190.4113420304453,266.39276238359065,bbr,st-inbound
1775018135,1,srv02,st01,107.01145624079153,107.01206335272056,0,120.001565,120,8,107.00565033492589,5.43142414283533,5.075829291102912,81.25212019615277,115.47658754057909,103.69478706742557,110.96911739615675,13.9282597645531,245.09093425952466,4.72126380969831,240.36966961652882,302.42536375473026,bbr,st-inbound
1775018135,1,srv03,st01,105.29336597670974,105.29402669220133,0,120.000822,120,8,105.28384174524054,4.187027138032623,3.9768943349959986,86.51766671175095,114.6583243602171,100.64691615082056,110.14677158370569,16.597236078388516,267.16924533128133,5.02347700537761,262.1457683259037,296.16063794498245,bbr,st-inbound
1775018320,1,srv01,st02,86.13375239490084,86.13395849099291,1,120.001002,120,8,86.13000316629076,8.88866835348797,10.320060404881982,49.9255230812957,97.28569692752029,80.14742871142143,93.35406454936678,24.578090181729777,183.6320679252159,3.5533621633749077,180.07870409523935,241.98035384073236,bbr,st-inbound
1775018320,1,srv02,st02,102.91441342720346,102.91482920686077,1,120.001697,120,8,102.91058619350709,6.328431115143717,6.149446183548214,78.3398211062909,110.85452282672176,100.12676492374658,107.75811238249672,9.249546741112304,223.67613277017787,4.383054368130406,219.2930775687488,292.3317267466348,bbr,st-inbound
1775018320,1,srv03,st02,114.01747690127618,114.01785278985679,6,120.001543,120,8,114.00850933279456,6.286668595582566,5.514209976407616,89.8005135636387,123.48919152346942,109.99530916164849,119.13169531098731,7.724736259200615,284.815199781177,5.280858592729052,279.534340355154,308.938068468146,bbr,st-inbound
1775018506,1,srv01,st03,106.19772732162086,106.19760608022283,1,120.00086,120,8,106.19464838943193,6.195955743306716,5.834527292359596,70.94732425819923,116.26377411272749,101.00257607623324,111.8780628174251,15.004266979810616,221.4666033165545,4.171237729689953,217.295364753559,301.254492858318,bbr,st-inbound
1775018506,1,srv02,st03,110.88018187273147,110.8801516318182,0,120.000749,120,8,110.87517738988592,2.5986319342589796,2.343745458120934,104.31270171614945,116.41157057079059,107.40071030164263,114.18353098641826,5.230510725478378,233.38058313187275,4.608095732511137,228.7724882326669,313.0297949805878,bbr,st-inbound
1775018506,1,srv03,st03,105.56455037863314,105.5644616766294,1,120.001112,120,8,105.55873080759488,2.7594960068335697,2.614180736848179,94.8423556443481,116.26764880460773,102.19894754867104,108.39856929572159,8.449564036309678,255.30505583495648,4.68331359072258,250.62174307753668,287.8508562110997,bbr,st-inbound
